pitch,roll,yaw,accelX,accelY,accelZ,latitude,longitude,altitude,GPS_fix
133.03,24.27,-23.81,-1562.98,1077.1,4532.75,0,0,0,0
256.03,64.27,-41.81,-1684.98,1413.1,4792.75,0,0,0,0
-156.97,-50.73,30.19,-1698.98,979.1,4360.75,0,0,0,0
-13.97,0.27,2.19,-1767.98,1081.1,4422.75,0,0,0,0
166.03,39.27,-26.81,-1690.98,1215.1,4629.75,0.0,0.0,-1.7,0.0
-41.97,-21.73,10.19,-1665.98,1021.1,4395.75,0,0,0,0
-32.97,-9.73,6.19,-1715.98,1121.1,4545.75,0,0,0,0
57.03,19.27,-9.81,-1663.98,1143.1,4532.75,0,0,0,0
-69.97,-24.73,15.19,-1696.98,1033.1,4428.75,0.0,0.0,-1.7,0.0
-27.97,-9.73,7.19,-1700.98,1090.1,4489.75,0,0,0,0
35.03,11.27,-5.81,-1693.98,1118.1,4519.75,0,0,0,0
-36.97,-14.73,9.19,-1694.98,1053.1,4446.75,0,0,0,0
18.03,5.27,-2.81,-1690.98,1131.1,4527.75,0,0,0,0
18.03,2.27,-1.81,-1666.98,1104.1,4506.75,0,0,0,0
-17.97,-9.73,5.19,-1690.98,1070.1,4451.75,0,0,0,0
-2.97,-0.73,2.19,-1706.98,1116.1,4504.75,0.0,0.0,-1.7,0.0
2.03,1.27,1.19,-1677.98,1134.1,4542.75,0,0,0,0
-23.97,-11.73,6.19,-1685.98,1060.1,4485.75,0,0,0,0
4.03,1.27,0.19,-1689.98,1092.1,4489.75,0,0,0,0
-2.97,-1.73,1.19,-1680.98,1097.1,4497.75,0,0,0,0
-7.97,-2.73,3.19,-1678.98,1076.1,4489.75,0,0,0,0
-2.97,-1.73,2.19,-1699.98,1094.1,4476.75,0,0,0,0
6.03,1.27,0.19,-1697.98,1102.1,4505.75,0.0,0.0,-1.7,0.0
-1.97,-1.73,1.19,-1684.98,1099.1,4474.75,0,0,0,0
243.03,-5.73,3.19,-1702.98,1110.1,4523.75,0,0,0,0
4.03,0.27,0.19,-1693.98,1102.1,4480.75,0,0,0,0
-6.97,-4.73,2.19,-1680.98,1087.1,4474.75,0,0,0,0
3.03,1.27,0.19,-1692.98,1104.1,4489.75,0,0,0,0
0.03,-0.73,1.19,-1694.98,1098.1,4494.75,0,0,0,0
-7.97,-3.73,3.19,-1690.98,1086.1,4476.75,0.0,0.0,-1.7,0.0
6.03,1.27,-0.81,-1693.98,1116.1,4499.75,0,0,0,0
6.03,1.27,0.19,-1694.98,1111.1,4500.75,0,0,0,0
-2.97,-1.73,1.19,-1681.98,1103.1,4496.75,0,0,0,0
-3.97,-2.73,2.19,-1701.98,1091.1,4503.75,0,0,0,0
-0.97,-1.73,1.19,-1693.98,1091.1,4481.75,0,0,0,0
1.03,-0.73,1.19,-1690.98,1105.1,4493.75,0,0,0,0
8.03,1.27,-0.81,-1690.98,1117.1,4473.75,0.0,0.0,-1.7,0.0
-6.97,-3.73,3.19,-1700.98,1089.1,4500.75,0,0,0,0
3.03,-0.73,1.19,-1687.98,1116.1,4491.75,0,0,0,0
9.03,2.27,0.19,-1671.98,1116.1,4517.75,0,0,0,0
-7.97,-3.73,3.19,-1699.98,1099.1,4454.75,0.0,0.0,-1.7,0.0
-4.97,-2.73,2.19,-1695.98,1087.1,4494.75,0,0,0,0
16.03,4.27,-0.81,-1682.98,1118.1,4496.75,0,0,0,0
-1.97,-2.73,1.19,-1684.98,1075.1,4493.75,0,0,0,0
2.03,1.27,0.19,-1697.98,1126.1,4487.75,0,0,0,0
13.03,4.27,-0.81,-1694.98,1114.1,4532.75,0,0,0,0
-26.97,-9.73,6.19,-1697.98,1064.1,4487.75,0,0,0,0
10.03,3.27,-0.81,-1709.98,1104.1,4525.75,0.0,0.0,-1.7,0.0
4.03,1.27,-0.81,-1698.98,1106.1,4495.75,0,0,0,0
-8.97,-5.73,3.19,-1695.98,1076.1,4473.75,0,0,0,0
7.03,1.27,-0.81,-1713.98,1105.1,4506.75,0,0,0,0
3.03,-0.73,0.19,-1680.98,1111.1,4503.75,0,0,0,0
-2.97,-1.73,1.19,-1691.98,1090.1,4504.75,0,0,0,0
3.03,0.27,0.19,-1696.98,1072.1,4511.75,0,0,0,0
4.03,0.27,0.19,-1686.98,1095.1,4494.75,0.0,0.0,-1.7,0.0
8.03,1.27,0.19,-1702.98,1107.1,4521.75,0,0,0,0
-1.97,-1.73,1.19,-1670.98,1097.1,4490.75,0,0,0,0
-2.97,-1.73,1.19,-1707.98,1079.1,4502.75,0,0,0,0
3.03,-0.73,1.19,-1674.98,1109.1,4501.75,0,0,0,0
4.03,0.27,1.19,-1690.98,1106.1,4479.75,0,0,0,0
-4.97,-0.73,2.19,-1691.98,1103.1,4486.75,0,0,0,0
-5.97,-2.73,3.19,-1680.98,1086.1,4497.75,0.0,0.0,-1.7,0.0
2.03,-0.73,1.19,-1692.98,1106.1,4499.75,0,0,0,0
-0.97,-0.73,1.19,-1693.98,1095.1,4468.75,0,0,0,0
-21.97,-2.73,5.19,-1681.98,1058.1,4484.75,0,0,0,0
16.03,7.27,-1.81,-1708.98,1075.1,4490.75,0,0,0,0
9.03,-1.73,0.19,-1719.98,1103.1,4455.75,0,0,0,0
42.03,10.27,-6.81,-1679.98,1139.1,4530.75,0,0,0,0
-0.97,-3.73,2.19,-1715.98,1122.1,4517.75,0.0,0.0,-1.7,0.0
93.03,19.27,-12.81,-1629.98,1221.1,4611.75,0,0,0,0
-183.97,-46.73,33.19,-1724.98,942.1,4378.75,0,0,0,0
92.03,29.27,-16.81,-1685.98,1111.1,4476.75,0,0,0,0
52.03,4.27,-5.81,-1637.98,1124.1,4565.75,0,0,0,0
-59.97,-19.73,12.19,-1712.98,1069.1,4440.75,0,0,0,0
39.03,13.27,-5.81,-1720.98,1125.1,4529.75,0,0,0,0
2.03,-3.73,2.19,-1669.98,1097.1,4503.75,0,0,0,0
-12.97,-3.73,3.19,-1709.98,1131.1,4509.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
41.03,14.27,-6.81,-1687.98,1152.1,4551.75,0,0,0,0
-17.97,-9.73,6.19,-1687.98,1061.1,4461.75,0,0,0,0
1.03,0.27,0.19,-1694.98,1134.1,4513.75,0,0,0,0
7.03,2.27,-0.81,-1690.98,1111.1,4482.75,0.0,0.0,-1.7,0.0
6.03,0.27,0.19,-1697.98,1094.1,4503.75,0,0,0,0
-14.97,-5.73,3.19,-1710.98,1094.1,4475.75,0,0,0,0
15.03,4.27,-1.81,-1701.98,1104.1,4486.75,0,0,0,0
-10.97,-5.73,4.19,-1696.98,1081.1,4478.75,0,0,0,0
-5.97,-1.73,1.19,-1706.98,1100.1,4526.75,0,0,0,0
7.03,0.27,0.19,-1707.98,1105.1,4486.75,0,0,0,0
0.03,-1.73,1.19,-1704.98,1094.1,4496.75,0,0,0,0
-1.97,-0.73,1.19,-1692.98,1117.1,4511.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-10.97,-4.73,3.19,-1725.98,1105.1,4512.75,0,0,0,0
23.03,10.27,-3.81,-1715.98,1131.1,4571.75,0,0,0,0
-30.97,-13.73,8.19,-1715.98,1007.1,4371.75,0,0,0,0
7.03,1.27,0.19,-1703.98,1132.1,4521.75,0.0,0.0,-1.7,0.0
29.03,6.27,-3.81,-1677.98,1136.1,4520.75,0,0,0,0
-118.97,-21.73,18.19,-1756.98,989.1,4506.75,0,0,0,0
121.03,34.27,-19.81,-1689.98,1131.1,4523.75,0,0,0,0
91.03,6.27,-9.81,-1609.98,1232.1,4613.75,0,0,0,0
-173.97,-48.73,31.19,-1696.98,893.1,4325.75,0,0,0,0
117.03,34.27,-20.81,-1693.98,1181.1,4545.75,0,0,0,0
8.03,-1.73,0.19,-1692.98,1097.1,4493.75,0,0,0,0
-10.97,-3.73,3.19,-1706.98,1115.1,4501.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
17.03,6.27,-2.81,-1714.98,1107.1,4506.75,0,0,0,0
12.03,2.27,-0.81,-1680.98,1098.1,4501.75,0,0,0,0
-6.97,-4.73,2.19,-1694.98,1109.1,4511.75,0,0,0,0
17.03,5.27,-1.81,-1700.98,1114.1,4514.75,0.0,0.0,-1.7,0.0
-6.97,-4.73,2.19,-1688.98,1088.1,4485.75,0,0,0,0
-19.97,-6.73,4.19,-1715.98,1076.1,4489.75,0,0,0,0
14.03,3.27,-0.81,-1696.98,1105.1,4510.75,0,0,0,0
3.03,-1.73,0.19,-1699.98,1082.1,4479.75,0,0,0,0
3.03,-0.73,0.19,-1698.98,1107.1,4497.75,0,0,0,0
0.03,0.27,1.19,-1689.98,1102.1,4497.75,0,0,0,0
-34.97,-10.73,7.19,-1691.98,1071.1,4472.75,0.0,0.0,-1.7,0.0
4.03,0.27,0.19,-1693.98,1081.1,4510.75,0,0,0,0
1.03,-1.73,1.19,-1677.98,1106.1,4525.75,0,0,0,0
-6.97,-3.73,2.19,-1679.98,1096.1,4482.75,0,0,0,0
9.03,3.27,0.19,-1695.98,1104.1,4485.75,0,0,0,0
1.03,-0.73,1.19,-1697.98,1090.1,4510.75,0,0,0,0
-4.97,-2.73,2.19,-1687.98,1090.1,4470.75,0,0,0,0
9.03,2.27,-0.81,-1684.98,1093.1,4501.75,0.0,0.0,-1.7,0.0
2.03,-0.73,1.19,-1690.98,1095.1,4493.75,0,0,0,0
6.03,1.27,0.19,-1702.98,1107.1,4510.75,0,0,0,0
6.03,1.27,0.19,-1683.98,1096.1,4509.75,0,0,0,0
2.03,-0.73,1.19,-1682.98,1124.1,4483.75,0.0,0.0,-1.7,0.0
7.03,2.27,0.19,-1688.98,1105.1,4509.75,0,0,0,0
8.03,0.27,0.19,-1695.98,1099.1,4503.75,0,0,0,0
7.03,1.27,-0.81,-1690.98,1120.1,4488.75,0,0,0,0
3.03,-0.73,1.19,-1681.98,1125.1,4491.75,0,0,0,0
-1.97,-3.73,1.19,-1694.98,1067.1,4501.75,0,0,0,0
1.03,-1.73,1.19,-1682.98,1082.1,4527.75,0,0,0,0
-3.97,-1.73,2.19,-1693.98,1081.1,4478.75,0.0,0.0,-1.7,0.0
14.03,3.27,-1.81,-1673.98,1118.1,4553.75,0,0,0,0
-11.97,-5.73,4.19,-1688.98,1078.1,4466.75,0,0,0,0
4.03,0.27,1.19,-1705.98,1109.1,4524.75,0,0,0,0
13.03,4.27,-0.81,-1697.98,1141.1,4479.75,0,0,0,0
-14.97,-5.73,4.19,-1694.98,1064.1,4507.75,0,0,0,0
-0.97,-0.73,1.19,-1683.98,1111.1,4490.75,0,0,0,0
-4.97,-1.73,2.19,-1697.98,1071.1,4514.75,0.0,0.0,-1.7,0.0
12.03,3.27,-0.81,-1697.98,1111.1,4490.75,0,0,0,0
-8.97,-4.73,3.19,-1694.98,1084.1,4467.75,0,0,0,0
1.03,0.27,1.19,-1702.98,1096.1,4496.75,0,0,0,0
3.03,-0.73,1.19,-1694.98,1088.1,4495.75,0,0,0,0
8.03,0.27,0.19,-1687.98,1106.1,4508.75,0,0,0,0
7.03,1.27,0.19,-1687.98,1106.1,4496.75,0,0,0,0
-18.97,-7.73,5.19,-1699.98,1073.1,4492.75,0.0,0.0,-1.7,0.0
9.03,-0.73,0.19,-1702.98,1075.1,4487.75,0,0,0,0
21.03,3.27,-1.81,-1686.98,1133.1,4506.75,0,0,0,0
-14.97,-5.73,3.19,-1688.98,1104.1,4485.75,0,0,0,0
-5.97,-4.73,2.19,-1699.98,1081.1,4481.75,0,0,0,0
22.03,4.27,-2.81,-1690.98,1107.1,4528.75,0,0,0,0
8.03,1.27,-0.81,-1686.98,1109.1,4498.75,0,0,0,0
4.03,0.27,1.19,-1697.98,1086.1,4506.75,0.0,0.0,-1.7,0.0
8.03,0.27,0.19,-1687.98,1100.1,4511.75,0,0,0,0
-11.97,-5.73,3.19,-1706.98,1087.1,4480.75,0,0,0,0
14.03,3.27,-0.81,-1684.98,1111.1,4458.75,0,0,0,0
-9.97,-0.73,3.19,-1711.98,1103.1,4495.75,0,0,0,0
-13.97,-4.73,3.19,-1699.98,1081.1,4492.75,0,0,0,0
5.03,0.27,1.19,-1694.98,1091.1,4531.75,0,0,0,0
-0.97,-1.73,2.19,-1674.98,1102.1,4505.75,0.0,0.0,-1.7,0.0
-6.97,-2.73,2.19,-1692.98,1093.1,4470.75,0,0,0,0
-14.97,-5.73,3.19,-1703.98,1077.1,4495.75,0,0,0,0
36.03,8.27,-4.81,-1673.98,1133.1,4520.75,0,0,0,0
29.03,5.27,-3.81,-1691.98,1165.1,4509.75,0,0,0,0
-18.97,-8.73,5.19,-1702.98,1109.1,4520.75,0,0,0,0
3.03,0.27,1.19,-1675.98,1102.1,4477.75,0,0,0,0
-8.97,-3.73,2.19,-1699.98,1111.1,4498.75,0,0,0,0
-21.97,-7.73,4.19,-1686.98,1074.1,4490.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-1.97,-0.73,1.19,-1696.98,1093.1,4499.75,0,0,0,0
9.03,0.27,-0.81,-1693.98,1129.1,4503.75,0,0,0,0
6.03,0.27,0.19,-1686.98,1127.1,4509.75,0,0,0,0
0.03,-1.73,1.19,-1700.98,1097.1,4468.75,0.0,0.0,-1.7,0.0
-4.97,-2.73,2.19,-1686.98,1090.1,4481.75,0,0,0,0
2.03,-0.73,1.19,-1689.98,1105.1,4496.75,0,0,0,0
-2.97,-2.73,2.19,-1709.98,1096.1,4514.75,0,0,0,0
1.03,0.27,1.19,-1700.98,1124.1,4501.75,0,0,0,0
4.03,0.27,0.19,-1696.98,1092.1,4539.75,0,0,0,0
-6.97,-3.73,2.19,-1677.98,1101.1,4484.75,0,0,0,0
3.03,-0.73,0.19,-1697.98,1091.1,4504.75,0.0,0.0,-1.7,0.0
7.03,2.27,0.19,-1689.98,1112.1,4496.75,0,0,0,0
-6.97,-2.73,2.19,-1696.98,1085.1,4520.75,0,0,0,0
-1.97,-1.73,1.19,-1684.98,1094.1,4519.75,0,0,0,0
4.03,-0.73,0.19,-1697.98,1096.1,4506.75,0,0,0,0
0.03,-1.73,2.19,-1694.98,1098.1,4481.75,0,0,0,0
5.03,0.27,1.19,-1689.98,1102.1,4496.75,0,0,0,0
-2.97,-1.73,1.19,-1698.98,1099.1,4492.75,0,0,0,0
-0.97,-1.73,1.19,-1700.98,1086.1,4499.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.97,-0.73,1.19,-1696.98,1102.1,4488.75,0,0,0,0
-0.97,-0.73,2.19,-1687.98,1104.1,4509.75,0,0,0,0
-3.97,-2.73,2.19,-1699.98,1101.1,4491.75,0,0,0,0
2.03,-0.73,1.19,-1705.98,1090.1,4477.75,0.0,0.0,-1.7,0.0
-4.97,-2.73,1.19,-1697.98,1102.1,4505.75,0,0,0,0
1.03,-0.73,1.19,-1698.98,1094.1,4509.75,0,0,0,0
3.03,-0.73,0.19,-1692.98,1099.1,4501.75,0,0,0,0
2.03,-1.73,1.19,-1699.98,1095.1,4500.75,0,0,0,0
-3.97,-1.73,2.19,-1690.98,1111.1,4481.75,0,0,0,0
-0.97,-1.73,1.19,-1685.98,1086.1,4506.75,0,0,0,0
-4.97,-2.73,2.19,-1701.98,1089.1,4472.75,0.0,0.0,-1.7,0.0
-0.97,-1.73,2.19,-1694.98,1105.1,4479.75,0,0,0,0
-4.97,-1.73,1.19,-1701.98,1099.1,4502.75,0,0,0,0
-0.97,-0.73,0.19,-1686.98,1102.1,4487.75,0,0,0,0
-4.97,-2.73,2.19,-1694.98,1101.1,4489.75,0,0,0,0
-0.97,-1.73,1.19,-1689.98,1086.1,4492.75,0,0,0,0
7.03,1.27,0.19,-1701.98,1102.1,4504.75,0,0,0,0
3.03,0.27,0.19,-1692.98,1095.1,4500.75,0,0,0,0
-2.97,-1.73,1.19,-1693.98,1111.1,4529.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3.03,0.27,0.19,-1699.98,1100.1,4494.75,0,0,0,0
-3.97,-1.73,2.19,-1710.98,1090.1,4471.75,0,0,0,0
6.03,0.27,0.19,-1697.98,1090.1,4513.75,0,0,0,0
21.03,4.27,-2.81,-1696.98,1108.1,4515.75,0.0,0.0,-1.7,0.0
-16.97,-3.73,4.19,-1701.98,1088.1,4449.75,0,0,0,0
-14.97,-4.73,3.19,-1688.98,1081.1,4494.75,0,0,0,0
1.03,-1.73,1.19,-1709.98,1101.1,4510.75,0,0,0,0
9.03,1.27,0.19,-1708.98,1096.1,4481.75,0,0,0,0
0.03,-1.73,1.19,-1697.98,1105.1,4499.75,0,0,0,0
3.03,1.27,0.19,-1725.98,1137.1,4536.75,0,0,0,0
2.03,0.27,1.19,-1700.98,1074.1,4489.75,0.0,0.0,-1.7,0.0
6.03,1.27,0.19,-1686.98,1100.1,4471.75,0,0,0,0
-6.97,-0.73,1.19,-1708.98,1138.1,4530.75,0,0,0,0
-9.97,-3.73,3.19,-1691.98,1078.1,4472.75,0,0,0,0
-17.97,-7.73,4.19,-1676.98,1071.1,4458.75,0,0,0,0
-0.97,2.27,1.19,-1696.98,1111.1,4487.75,0,0,0,0
-7.97,0.27,4.19,-1713.98,1060.1,4467.75,0,0,0,0
56.03,1.27,-6.81,-1707.98,957.1,4391.75,0.0,0.0,-1.7,0.0
-87.97,-16.73,16.19,-1725.98,1187.1,4578.75,0,0,0,0
-95.97,-15.73,16.19,-1778.98,906.1,4311.75,0,0,0,0
157.03,26.27,-24.81,-1615.98,1198.1,4578.75,0,0,0,0
-57.97,-7.73,10.19,-1734.98,1186.1,4618.75,0.0,0.0,-1.7,0.0
82.03,25.27,-14.81,-1705.98,1115.1,4536.75,0,0,0,0
13.03,-1.73,0.19,-1686.98,1141.1,4530.75,0,0,0,0
-61.97,-14.73,12.19,-1749.98,1061.1,4461.75,0,0,0,0
38.03,10.27,-5.81,-1699.98,1082.1,4480.75,0,0,0,0
6.03,-2.73,0.19,-1700.98,1122.1,4548.75,0,0,0,0
-40.97,-9.73,7.19,-1715.98,1049.1,4442.75,0,0,0,0
41.03,12.27,-5.81,-1687.98,1095.1,4543.75,0.0,0.0,-1.7,0.0
-42.97,-14.73,9.19,-1701.98,1071.1,4485.75,0,0,0,0
7.03,2.27,-0.81,-1714.98,1069.1,4469.75,0,0,0,0
24.03,4.27,-2.81,-1674.98,1104.1,4506.75,0,0,0,0
-43.97,-14.73,9.19,-1717.98,1025.1,4447.75,0,0,0,0
38.03,11.27,-5.81,-1708.98,1144.1,4541.75,0,0,0,0
-10.97,-5.73,3.19,-1704.98,1099.1,4519.75,0,0,0,0
-17.97,-5.73,4.19,-1727.98,1076.1,4478.75,0.0,0.0,-1.7,0.0
12.03,3.27,-1.81,-1709.98,1126.1,4523.75,0,0,0,0
-22.97,-7.73,5.19,-1714.98,1066.1,4453.75,0,0,0,0
10.03,2.27,-0.81,-1687.98,1083.1,4495.75,0,0,0,0
9.03,3.27,-0.81,-1702.98,1111.1,4518.75,0,0,0,0
-24.97,-8.73,6.19,-1702.98,1051.1,4458.75,0,0,0,0
13.03,2.27,-0.81,-1698.98,1094.1,4528.75,0,0,0,0
8.03,1.27,0.19,-1707.98,1109.1,4476.75,0.0,0.0,-1.7,0.0
-7.97,-4.73,2.19,-1706.98,1088.1,4463.75,0,0,0,0
6.03,1.27,0.19,-1713.98,1112.1,4502.75,0,0,0,0
0.03,-1.73,1.19,-1703.98,1085.1,4500.75,0,0,0,0
-12.97,-5.73,4.19,-1700.98,1072.1,4504.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1693.98,1112.1,4507.75,0,0,0,0
-0.97,-0.73,1.19,-1694.98,1084.1,4508.75,0,0,0,0
-10.97,-5.73,4.19,-1717.98,1073.1,4499.75,0,0,0,0
11.03,2.27,-0.81,-1709.98,1094.1,4507.75,0,0,0,0
-8.97,-4.73,3.19,-1707.98,1094.1,4498.75,0,0,0,0
2.03,0.27,1.19,-1702.98,1090.1,4503.75,0,0,0,0
16.03,4.27,-1.81,-1700.98,1113.1,4512.75,0.0,0.0,-1.7,0.0
-4.97,-2.73,2.19,-1695.98,1082.1,4506.75,0,0,0,0
-22.97,-7.73,5.19,-1715.98,1058.1,4487.75,0,0,0,0
21.03,5.27,-2.81,-1693.98,1099.1,4504.75,0,0,0,0
-23.97,-7.73,6.19,-1696.98,1052.1,4447.75,0,0,0,0
31.03,6.27,-3.81,-1738.98,1088.1,4538.75,0,0,0,0
-5.97,-2.73,3.19,-1741.98,1091.1,4482.75,0,0,0,0
14.03,1.27,-0.81,-1733.98,1101.1,4492.75,0.0,0.0,-1.7,0.0
7.03,0.27,-0.81,-1707.98,1138.1,4526.75,0,0,0,0
-14.97,-5.73,4.19,-1727.98,1094.1,4477.75,0,0,0,0
4.03,0.27,0.19,-1702.98,1090.1,4496.75,0,0,0,0
-5.97,-2.73,2.19,-1687.98,1089.1,4499.75,0,0,0,0
7.03,2.27,0.19,-1697.98,1082.1,4469.75,0,0,0,0
-4.97,-2.73,2.19,-1712.98,1072.1,4460.75,0,0,0,0
1.03,-0.73,1.19,-1696.98,1097.1,4516.75,0.0,0.0,-1.7,0.0
-1.97,-1.73,1.19,-1697.98,1073.1,4519.75,0,0,0,0
3.03,0.27,0.19,-1716.98,1104.1,4520.75,0,0,0,0
4.03,1.27,0.19,-1703.98,1089.1,4507.75,0,0,0,0
-6.97,-3.73,2.19,-1701.98,1083.1,4512.75,0,0,0,0
-7.97,-3.73,3.19,-1721.98,1079.1,4489.75,0,0,0,0
13.03,3.27,-1.81,-1677.98,1095.1,4523.75,0,0,0,0
6.03,-0.73,0.19,-1690.98,1117.1,4552.75,0.0,0.0,-1.7,0.0
-32.97,-8.73,6.19,-1736.98,1079.1,4465.75,0,0,0,0
40.03,8.27,-5.81,-1694.98,1155.1,4555.75,0,0,0,0
-39.97,-11.73,8.19,-1707.98,1089.1,4494.75,0,0,0,0
-25.97,-8.73,6.19,-1701.98,1042.1,4447.75,0,0,0,0
24.03,5.27,-2.81,-1698.98,1107.1,4539.75,0,0,0,0
-9.97,-2.73,3.19,-1706.98,1100.1,4513.75,0,0,0,0
-13.97,-4.73,3.19,-1706.98,1030.1,4485.75,0.0,0.0,-1.7,0.0
47.03,-57.73,31.19,-1652.98,821.1,4158.75,0,0,0,0
20.03,-99.73,12.19,-1564.98,1199.1,4236.75,0,0,0,0
-35.97,-17.73,10.19,-1716.98,1020.1,4435.75,0,0,0,0
52.03,-10.73,-11.81,-1650.98,1195.1,4438.75,0,0,0,0
-57.97,-26.73,13.19,-1695.98,1030.1,4414.75,0,0,0,0
46.03,16.27,-7.81,-1712.98,1173.1,4586.75,0,0,0,0
11.03,3.27,-1.81,-1695.98,1100.1,4465.75,0.0,0.0,-1.7,0.0
6.03,-1.73,0.19,-1705.98,1101.1,4479.75,0,0,0,0
27.03,5.27,-2.81,-1697.98,1124.1,4504.75,0,0,0,0
14.03,2.27,-1.81,-1694.98,1151.1,4515.75,0,0,0,0
-15.97,-3.73,4.19,-1728.98,1093.1,4494.75,0.0,0.0,-1.7,0.0
6.03,-0.73,0.19,-1682.98,1092.1,4483.75,0,0,0,0
-2.97,-0.73,1.19,-1702.98,1116.1,4507.75,0,0,0,0
-19.97,-4.73,5.19,-1729.98,1047.1,4474.75,0,0,0,0
8.03,0.27,0.19,-1705.98,1083.1,4501.75,0,0,0,0
13.03,1.27,-0.81,-1695.98,1129.1,4493.75,0,0,0,0
-1.97,-1.73,1.19,-1725.98,1090.1,4501.75,0,0,0,0
-3.97,-2.73,2.19,-1715.98,1077.1,4514.75,0.0,0.0,-1.7,0.0
3.03,-0.73,1.19,-1688.98,1100.1,4489.75,0,0,0,0
2.03,-0.73,1.19,-1690.98,1101.1,4512.75,0,0,0,0
-5.97,-2.73,2.19,-1705.98,1105.1,4495.75,0,0,0,0
-2.97,-0.73,1.19,-1714.98,1089.1,4499.75,0,0,0,0
-1.97,-2.73,1.19,-1706.98,1100.1,4463.75,0,0,0,0
3.03,0.27,1.19,-1697.98,1106.1,4515.75,0,0,0,0
3.03,0.27,0.19,-1704.98,1093.1,4494.75,0.0,0.0,-1.7,0.0
4.03,-0.73,0.19,-1708.98,1097.1,4510.75,0,0,0,0
1.03,-0.73,1.19,-1706.98,1091.1,4507.75,0,0,0,0
1.03,-0.73,0.19,-1712.98,1113.1,4497.75,0,0,0,0
2.03,-0.73,1.19,-1727.98,1088.1,4491.75,0,0,0,0
11.03,1.27,-0.81,-1699.98,1113.1,4542.75,0,0,0,0
-13.97,-4.73,4.19,-1724.98,1079.1,4475.75,0,0,0,0
4.03,-0.73,1.19,-1712.98,1080.1,4476.75,0.0,0.0,-1.7,0.0
-3.97,-1.73,2.19,-1704.98,1097.1,4545.75,0,0,0,0
-11.97,-3.73,3.19,-1721.98,1078.1,4511.75,0,0,0,0
8.03,0.27,0.19,-1699.98,1114.1,4507.75,0,0,0,0
0.03,-0.73,1.19,-1713.98,1093.1,4497.75,0,0,0,0
-0.97,-1.73,1.19,-1700.98,1094.1,4512.75,0,0,0,0
6.03,0.27,0.19,-1699.98,1111.1,4500.75,0,0,0,0
-1.97,-0.73,1.19,-1691.98,1087.1,4504.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1717.98,1091.1,4518.75,0,0,0,0
7.03,1.27,-0.81,-1711.98,1102.1,4485.75,0,0,0,0
2.03,0.27,1.19,-1716.98,1113.1,4489.75,0,0,0,0
-5.97,-1.73,1.19,-1703.98,1093.1,4486.75,0,0,0,0
0.03,-0.73,1.19,-1720.98,1087.1,4522.75,0,0,0,0
0.03,-1.73,1.19,-1704.98,1092.1,4485.75,0,0,0,0
-1.97,-0.73,1.19,-1710.98,1120.1,4523.75,0.0,0.0,-1.7,0.0
1.03,-2.73,1.19,-1713.98,1098.1,4511.75,0,0,0,0
29.03,7.27,-4.81,-1673.98,1174.1,4501.75,0,0,0,0
-34.97,-7.73,7.19,-1725.98,1032.1,4488.75,0,0,0,0
6.03,1.27,0.19,-1696.98,1093.1,4554.75,0,0,0,0
-14.97,-3.73,4.19,-1715.98,1120.1,4491.75,0,0,0,0
-9.97,-3.73,2.19,-1713.98,1054.1,4484.75,0,0,0,0
37.03,7.27,-4.81,-1678.98,1136.1,4503.75,0,0,0,0
-16.97,-3.73,4.19,-1705.98,1098.1,4530.75,0,0,0,0
-17.97,-5.73,4.19,-1700.98,1095.1,4475.75,0,0,0,0
0.03,-1.73,1.19,-1706.98,1083.1,4475.75,0,0,0,0
7.03,1.27,0.19,-1691.98,1100.1,4500.75,0,0,0,0
-2.97,-2.73,1.19,-1699.98,1106.1,4483.75,0.0,0.0,-1.7,0.0
1.03,-1.73,1.19,-1717.98,1104.1,4515.75,0,0,0,0
-0.97,-0.73,2.19,-1716.98,1097.1,4508.75,0,0,0,0
-0.97,-0.73,1.19,-1706.98,1089.1,4503.75,0,0,0,0
-0.97,-1.73,1.19,-1710.98,1092.1,4507.75,0,0,0,0
-5.97,-2.73,2.19,-1696.98,1070.1,4470.75,0,0,0,0
-2.97,-1.73,2.19,-1688.98,1104.1,4503.75,0,0,0,0
-1.97,-0.73,2.19,-1705.98,1105.1,4500.75,0.0,0.0,-1.7,0.0
1.03,-1.73,1.19,-1704.98,1090.1,4498.75,0,0,0,0
0.03,-0.73,1.19,-1707.98,1107.1,4479.75,0,0,0,0
-0.97,1.27,1.19,-1709.98,1106.1,4491.75,0,0,0,0
-2.97,-1.73,2.19,-1710.98,1078.1,4478.75,0.0,0.0,-1.7,0.0
4.03,-0.73,0.19,-1700.98,1113.1,4532.75,0,0,0,0
3.03,0.27,0.19,-1706.98,1117.1,4501.75,0,0,0,0
13.03,4.27,-0.81,-1689.98,1105.1,4493.75,0,0,0,0
